,Open,High,Low,Close,Volume
2025-05-27,1605.057019382903,1606.6871534977495,1574.0835347457808,1584.2481689453125,2740015
2025-05-28,1595.6594028461614,1598.3444534717778,1579.3575940430455,1589.234619140625,1775441
2025-05-29,1601.4131866446114,1606.6873019299678,1587.604570486118,1596.330810546875,2374051
2025-05-30,1596.3307985391575,1596.3307985391575,1560.466908514017,1569.3848876953125,4408910
2025-06-02,1558.3572090021166,1568.0423791464434,1539.7539425233444,1564.494384765625,1883100
2025-06-03,1579.2617976970528,1583.86459133843,1550.5897680611688,1563.439453125,2380133
2025-06-04,1564.0149428598174,1577.0563683895139,1555.5763114281292,1559.316162109375,1659720
2025-06-05,1567.7546247195266,1585.9742940723036,1557.8775992476376,1565.3572998046875,1409322
2025-06-06,1564.206530350031,1572.453421790832,1555.38442139177,1570.4395751953125,1261281
2025-06-09,1580.3165222455605,1589.905821531031,1571.6861528886368,1580.604248046875,1299786
2025-06-10,1585.3990920749777,1615.7012581210304,1581.2756460539001,1599.5911865234375,3055223
2025-06-11,1607.166728875098,1654.5378957270661,1597.5774285834805,1651.181640625,5085821
2025-06-12,1654.1542458039225,1655.11317580149,1625.3863458768978,1631.3316650390625,3607962
2025-06-13,1597.5774964649079,1640.7293496107186,1596.2349709556595,1625.6741943359375,1988422
2025-06-16,1622.5094992382471,1658.3735033065443,1614.2627249584596,1652.236328125,2116100
2025-06-17,1657.0310430257628,1667.387533867428,1649.3596030117546,1658.5653076171875,1777245
2025-06-18,1656.9351382925647,1673.3328175633276,1639.7702682139197,1645.427978515625,1794428
2025-06-19,1649.0718555389462,1649.0718555389462,1627.495930782804,1643.5101318359375,2514527
2025-06-20,1643.5102020294496,1671.0314470710614,1638.9072910621312,1668.4423828125,2719770
2025-06-23,1658.181815386002,1658.7572670683683,1629.4139135433795,1633.2496337890625,2221446
2025-06-24,1649.2637815173498,1661.4421460719686,1619.8245593709817,1622.31787109375,3601071
2025-06-25,1632.0989152725667,1650.030860057095,1631.1399852400916,1646.5787353515625,1307518
2025-06-26,1639.7702485310815,1655.9761884337884,1632.7700129280502,1653.2911376953125,2971055
2025-06-27,1663.7436044664148,1680.5248800157879,1640.5375445294658,1652.524169921875,6478283
2025-06-30,1654.1543205765877,1663.5518818003004,1642.9348859206502,1657.6064453125,1855229
2025-07-01,1657.606401111406,1673.332876774417,1643.6060462987682,1647.7294921875,1639826
2025-07-02,1651.2774752853072,1667.0998204317693,1640.7292451876658,1648.01708984375,2069447
2025-07-03,1645.5239970949563,1659.4284830843949,1636.4141614467032,1641.5924072265625,1839063
2025-07-04,1644.5649734241215,1657.9899936153388,1636.126342481173,1655.017333984375,768500
2025-07-07,1654.6337505639078,1654.6337505639078,1633.3455509291034,1640.1539306640625,1366412
2025-07-08,1630.1810544099428,1648.3048554262311,1618.1944290098697,1637.9483642578125,2139193
2025-07-09,1639.770258421539,1643.8937041397376,1602.3719893698196,1605.248779296875,2894808
2025-07-10,1606.2076593125116,1610.9064394585926,1581.275480720198,1595.3717041015625,2740853
2025-07-11,1575.7136778498752,1587.508563288422,1563.0558490849457,1571.0150146484375,2548153
2025-07-14,1572.6453656313977,1574.9468212851646,1541.0006722985709,1553.2750244140625,3334703
2025-07-15,1524.6988419296242,1554.8092701438904,1486.3416383590677,1502.068115234375,14685607
2025-07-16,1502.0679693011427,1509.3558138601197,1495.930793914731,1498.6158447265625,5218099
2025-07-17,1499.3829397985653,1502.4515860638248,1479.0536704150963,1480.4920654296875,4966082
2025-07-18,1492.1859838253688,1497.9846340215815,1478.6558000342063,1496.824951171875,3902458
2025-07-21,1496.8249087577028,1498.661053555402,1474.7899914469424,1479.0423583984375,3368842
2025-07-22,1481.651754864756,1488.1269850748508,1467.348488410002,1469.0880126953125,3218227
2025-07-23,1472.9538576872671,1484.4545381859512,1467.0585865665846,1478.462646484375,3471536
2025-07-24,1478.6557670530337,1486.2906799025195,1451.2087998083928,1456.620849609375,4654421
2025-07-25,1450.7257080345328,1461.4531880178627,1436.7123024595378,1440.0948486328125,2733655
2025-07-28,1440.0947471813938,1444.0571345390333,1414.387421670299,1416.900146484375,4404841
2025-07-29,1416.9001396879519,1427.9175985609565,1411.9713106582453,1422.98876953125,6223556
2025-07-30,1430.816938679944,1434.4894643341772,1419.5096179650186,1426.951171875,1642426
2025-07-31,1415.8370660314808,1432.943036636319,1410.5216367733422,1418.6397705078125,2306285
2025-08-01,1415.836993719444,1417.673256418693,1401.3403692103711,1403.369873046875,2152783
2025-08-04,1403.3699342924656,1425.8880725354904,1392.255855017138,1424.921630859375,2384774
2025-08-05,1430.2371491570193,1435.5525787067136,1421.8290352668328,1432.943115234375,2614394
2025-08-06,1431.2035005464868,1433.9094664530244,1407.5256795016378,1414.097412109375,1735697
2025-08-07,1409.0720113084017,1429.5605283436514,1402.3069193473875,1425.9847412109375,1495363
2025-08-08,1425.3081533633274,1432.4597269973397,1410.038328524252,1426.1778564453125,2815614
2025-08-11,1425.5014440064788,1479.6221767958773,1416.4168688363486,1438.065185546875,2374556
